SCORES_TXT_BEGIN_0 0 54 9 BLEU
8 9 7 8 6 7 5 6 9 
5 9 4 8 3 7 2 6 9 
7 8 5 7 4 6 3 5 9 
7 8 6 7 5 6 4 5 9 
6 9 4 8 3 7 2 6 9 
8 10 6 9 5 8 4 7 9 
6 7 4 6 3 5 2 4 9 
7 8 5 7 3 6 2 5 9 
7 9 5 8 4 7 3 6 9 
7 8 6 7 5 6 4 5 9 
8 9 6 8 5 7 4 6 9 
7 8 5 7 3 6 2 5 9 
8 9 6 8 5 7 4 6 9 
6 10 4 9 3 8 2 7 9 
7 8 6 7 5 6 4 5 9 
8 9 7 8 5 7 3 6 9 
8 9 6 8 4 7 2 6 9 
6 7 3 6 2 5 1 4 9 
8 9 6 8 5 7 4 6 9 
7 9 5 8 3 7 2 6 9 
5 8 4 7 3 6 2 5 9 
7 8 5 7 3 6 2 5 9 
7 9 5 8 4 7 3 6 9 
6 8 5 7 4 6 3 5 9 
8 9 6 8 5 7 4 6 9 
8 8 5 7 3 6 1 5 9 
7 8 5 7 4 6 3 5 9 
5 6 4 5 3 4 2 3 9 
7 8 6 7 5 6 4 5 9 
8 8 6 7 4 6 3 5 9 
8 9 7 8 6 7 5 6 9 
8 9 6 8 5 7 4 6 9 
7 8 5 7 4 6 3 5 9 
7 8 5 7 3 6 1 5 9 
7 8 5 7 3 6 1 5 9 
8 9 6 8 4 7 2 6 9 
7 8 4 7 3 6 2 5 9 
7 8 5 7 3 6 1 5 9 
6 10 4 9 3 8 2 7 9 
7 8 6 7 5 6 4 5 9 
7 8 5 7 3 6 2 5 9 
8 8 6 7 5 6 4 5 9 
6 7 5 6 4 5 3 4 9 
8 9 6 8 5 7 4 6 9 
8 9 7 8 6 7 5 6 9 
8 11 6 10 4 9 2 8 9 
7 8 5 7 4 6 3 5 9 
8 9 6 8 4 7 2 6 9 
7 9 6 8 5 7 4 6 9 
5 8 4 7 3 6 2 5 9 
7 8 5 7 3 6 1 5 9 
7 8 5 7 3 6 2 5 9 
6 7 4 6 3 5 2 4 9 
7 8 5 7 3 6 1 5 9 
7 8 6 7 5 6 4 5 9 
7 10 5 9 4 8 3 7 9 
7 8 5 7 3 6 2 5 9 
7 8 5 7 3 6 1 5 9 
7 8 6 7 5 6 4 5 9 
6 8 5 7 4 6 3 5 9 
7 8 5 7 3 6 1 5 9 
6 7 4 6 2 5 1 4 9 
7 8 6 7 5 6 4 5 9 
7 8 5 7 3 6 1 5 9 
7 9 5 8 3 7 2 6 9 
8 9 6 8 4 7 3 6 9 
7 8 6 7 3 6 2 5 9 
7 8 5 7 3 6 1 5 9 
7 9 5 8 4 7 3 6 9 
7 8 5 7 3 6 1 5 9 
6 7 5 6 4 5 3 4 9 
8 9 6 8 4 7 2 6 9 
8 9 6 8 4 7 2 6 9 
6 7 4 6 2 5 1 4 9 
6 8 5 7 4 6 3 5 9 
8 12 6 11 4 10 2 9 9 
7 8 5 7 4 6 3 5 9 
7 7 5 6 3 5 2 4 9 
7 9 5 8 4 7 3 6 9 
7 9 4 8 3 7 2 6 9 
7 10 5 9 3 8 2 7 9 
7 8 6 7 5 6 4 5 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 56 9 BLEU
9 9 8 8 7 7 6 6 9 
7 9 6 8 5 7 4 6 9 
7 8 6 7 5 6 4 5 9 
8 9 6 8 5 7 4 6 9 
8 8 7 7 6 6 5 5 9 
8 9 6 8 5 7 4 6 9 
8 9 6 8 5 7 4 6 9 
8 9 7 8 6 7 5 6 9 
9 10 8 9 7 8 6 7 9 
8 9 6 8 5 7 4 6 9 
8 9 6 8 5 7 4 6 9 
8 9 6 8 4 7 2 6 9 
9 10 7 9 5 8 4 7 9 
7 8 5 7 3 6 2 5 9 
9 10 8 9 7 8 6 7 9 
8 9 6 8 4 7 2 6 9 
9 10 8 9 6 8 4 7 9 
7 8 6 7 5 6 4 5 9 
9 10 7 9 5 8 3 7 9 
8 9 6 8 4 7 2 6 9 
8 10 7 9 6 8 5 7 9 
9 10 7 9 5 8 3 7 9 
8 9 7 8 6 7 5 6 9 
9 10 7 9 5 8 3 7 9 
8 9 6 8 4 7 3 6 9 
6 8 4 7 3 6 2 5 9 
6 9 5 8 4 7 3 6 9 
5 8 4 7 3 6 2 5 9 
8 9 6 8 4 7 2 6 9 
9 10 8 9 7 8 6 7 9 
8 9 6 8 4 7 2 6 9 
8 10 6 9 5 8 4 7 9 
7 9 6 8 5 7 4 6 9 
8 9 6 8 4 7 2 6 9 
8 9 6 8 4 7 2 6 9 
8 11 6 10 5 9 4 8 9 
8 9 6 8 4 7 2 6 9 
7 8 6 7 5 6 4 5 9 
8 9 7 8 6 7 5 6 9 
8 9 6 8 4 7 2 6 9 
7 8 6 7 5 6 4 5 9 
8 10 6 9 5 8 4 7 9 
9 10 8 9 7 8 6 7 9 
8 11 6 10 5 9 4 8 9 
8 9 6 8 5 7 4 6 9 
7 7 5 6 3 5 2 4 9 
8 10 7 9 6 8 5 7 9 
8 9 6 8 4 7 2 6 9 
6 9 5 8 4 7 3 6 9 
7 8 6 7 5 6 4 5 9 
7 10 6 9 5 8 4 7 9 
6 8 4 7 3 6 2 5 9 
9 10 7 9 5 8 3 7 9 
7 9 4 8 3 7 2 6 9 
9 10 8 9 6 8 4 7 9 
8 9 6 8 4 7 2 6 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 8 16 9 BLEU
11 11 10 10 9 9 8 8 11 
10 10 8 9 6 8 5 7 11 
10 11 8 10 6 9 5 8 11 
10 11 9 10 8 9 7 8 11 
10 11 9 10 8 9 7 8 11 
8 10 6 9 4 8 3 7 11 
9 10 7 9 5 8 3 7 11 
11 12 10 11 9 10 8 9 11 
10 11 9 10 8 9 7 8 11 
9 11 7 10 5 9 4 8 11 
10 10 8 9 6 8 4 7 11 
10 11 8 10 6 9 5 8 11 
10 11 8 10 6 9 4 8 11 
10 10 8 9 7 8 6 7 11 
10 10 8 9 6 8 4 7 11 
11 12 10 11 9 10 8 9 11 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 9 100 9 BLEU
8 10 4 9 1 8 0 7 12 
8 10 4 9 1 8 0 7 12 
7 10 3 9 0 8 0 7 12 
7 10 3 9 0 8 0 7 12 
7 10 3 9 1 8 0 7 12 
9 9 6 8 3 7 2 6 12 
6 7 2 6 0 5 0 4 12 
7 7 5 6 3 5 1 4 12 
6 10 2 9 0 8 0 7 12 
8 9 4 8 2 7 1 6 12 
7 10 4 9 1 8 0 7 12 
7 10 3 9 0 8 0 7 12 
10 10 7 9 4 8 2 7 12 
7 10 3 9 1 8 0 7 12 
8 9 5 8 3 7 2 6 12 
6 7 1 6 0 5 0 4 12 
6 7 4 6 3 5 1 4 12 
8 9 4 8 1 7 0 6 12 
6 8 2 7 0 6 0 5 12 
7 10 4 9 1 8 0 7 12 
7 10 3 9 0 8 0 7 12 
7 10 3 9 1 8 0 7 12 
6 10 2 9 0 8 0 7 12 
7 10 2 9 0 8 0 7 12 
7 9 3 8 2 7 1 6 12 
9 10 5 9 1 8 0 7 12 
6 10 3 9 0 8 0 7 12 
9 9 6 8 4 7 2 6 12 
8 11 4 10 1 9 0 8 12 
7 7 5 6 3 5 1 4 12 
6 7 3 6 1 5 0 4 12 
9 10 6 9 4 8 2 7 12 
8 9 4 8 1 7 0 6 12 
8 9 5 8 3 7 2 6 12 
5 7 1 6 0 5 0 4 12 
7 9 3 8 1 7 0 6 12 
5 8 1 7 0 6 0 5 12 
6 10 3 9 1 8 0 7 12 
7 9 2 8 0 7 0 6 12 
6 10 2 9 0 8 0 7 12 
6 7 4 6 3 5 1 4 12 
7 10 3 9 0 8 0 7 12 
7 10 3 9 0 8 0 7 12 
7 9 4 8 1 7 0 6 12 
10 10 7 9 4 8 2 7 12 
8 8 4 7 2 6 1 5 12 
6 10 3 9 1 8 0 7 12 
6 10 1 9 0 8 0 7 12 
8 10 4 9 0 8 0 7 12 
7 10 3 9 0 8 0 7 12 
7 8 4 7 1 6 0 5 12 
8 11 4 10 1 9 0 8 12 
6 8 3 7 1 6 0 5 12 
6 7 4 6 3 5 1 4 12 
7 9 3 8 2 7 1 6 12 
8 10 4 9 1 8 0 7 12 
8 9 5 8 3 7 2 6 12 
7 11 3 10 1 9 0 8 12 
7 10 3 9 1 8 0 7 12 
6 7 4 6 2 5 1 4 12 
7 10 2 9 0 8 0 7 12 
7 10 3 9 0 8 0 7 12 
8 10 3 9 0 8 0 7 12 
6 7 2 6 0 5 0 4 12 
6 10 3 9 0 8 0 7 12 
5 8 2 7 0 6 0 5 12 
8 9 3 8 0 7 0 6 12 
7 9 3 8 1 7 0 6 12 
8 12 5 11 3 10 1 9 12 
7 9 3 8 0 7 0 6 12 
9 10 6 9 4 8 2 7 12 
7 11 4 10 1 9 0 8 12 
7 9 4 8 1 7 0 6 12 
6 7 4 6 2 5 1 4 12 
8 9 5 8 3 7 1 6 12 
7 10 3 9 1 8 0 7 12 
6 10 2 9 0 8 0 7 12 
6 10 2 9 0 8 0 7 12 
8 9 5 8 3 7 2 6 12 
7 9 3 8 1 7 0 6 12 
7 11 4 10 1 9 0 8 12 
8 9 5 8 3 7 2 6 12 
8 9 5 8 3 7 2 6 12 
6 9 1 8 0 7 0 6 12 
7 9 2 8 0 7 0 6 12 
6 9 3 8 1 7 0 6 12 
6 10 2 9 0 8 0 7 12 
7 9 3 8 1 7 0 6 12 
6 7 4 6 2 5 1 4 12 
9 11 4 10 0 9 0 8 12 
5 8 1 7 0 6 0 5 12 
6 10 3 9 1 8 0 7 12 
8 9 5 8 3 7 2 6 12 
9 11 4 10 1 9 0 8 12 
6 10 2 9 0 8 0 7 12 
7 10 2 9 0 8 0 7 12 
6 9 3 8 1 7 0 6 12 
6 10 2 9 0 8 0 7 12 
8 9 5 8 3 7 2 6 12 
9 10 6 9 3 8 2 7 12 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 10 100 9 BLEU
7 9 4 8 1 7 0 6 10 
5 9 2 8 0 7 0 6 10 
7 9 4 8 1 7 0 6 10 
6 8 4 7 1 6 0 5 10 
8 9 5 8 1 7 0 6 10 
6 8 3 7 1 6 0 5 10 
6 9 4 8 1 7 0 6 10 
5 8 2 7 0 6 0 5 10 
6 10 2 9 1 8 0 7 10 
7 8 4 7 1 6 0 5 10 
6 9 3 8 0 7 0 6 10 
6 9 2 8 0 7 0 6 10 
6 9 2 8 1 7 0 6 10 
6 9 2 8 1 7 0 6 10 
6 9 2 8 1 7 0 6 10 
6 9 4 8 1 7 0 6 10 
7 8 5 7 3 6 1 5 10 
6 8 3 7 1 6 0 5 10 
6 9 2 8 0 7 0 6 10 
6 10 2 9 1 8 0 7 10 
7 9 4 8 1 7 0 6 10 
5 9 3 8 0 7 0 6 10 
6 9 2 8 1 7 0 6 10 
7 9 4 8 1 7 0 6 10 
7 10 4 9 1 8 0 7 10 
6 10 4 9 1 8 0 7 10 
5 9 2 8 1 7 0 6 10 
6 8 3 7 1 6 0 5 10 
6 9 4 8 1 7 0 6 10 
6 9 3 8 1 7 0 6 10 
8 10 5 9 1 8 0 7 10 
6 9 4 8 1 7 0 6 10 
6 9 2 8 1 7 0 6 10 
8 9 4 8 1 7 0 6 10 
5 8 2 7 1 6 0 5 10 
5 7 2 6 1 5 0 4 10 
6 9 4 8 1 7 0 6 10 
5 9 2 8 0 7 0 6 10 
5 8 2 7 1 6 0 5 10 
7 10 4 9 1 8 0 7 10 
5 8 2 7 1 6 0 5 10 
6 8 3 7 1 6 0 5 10 
5 9 2 8 1 7 0 6 10 
5 8 3 7 1 6 0 5 10 
7 9 4 8 1 7 0 6 10 
7 11 4 10 1 9 0 8 10 
6 9 3 8 1 7 0 6 10 
5 9 2 8 0 7 0 6 10 
6 8 2 7 1 6 0 5 10 
8 10 4 9 1 8 0 7 10 
6 9 3 8 1 7 0 6 10 
6 9 2 8 1 7 0 6 10 
8 9 4 8 1 7 0 6 10 
5 8 2 7 0 6 0 5 10 
6 8 3 7 1 6 0 5 10 
5 8 2 7 1 6 0 5 10 
7 11 3 10 1 9 0 8 10 
6 10 2 9 1 8 0 7 10 
7 10 3 9 0 8 0 7 10 
7 10 4 9 1 8 0 7 10 
4 8 2 7 0 6 0 5 10 
7 10 4 9 1 8 0 7 10 
6 9 4 8 1 7 0 6 10 
6 9 2 8 0 7 0 6 10 
4 9 2 8 0 7 0 6 10 
5 8 3 7 2 6 1 5 10 
6 9 3 8 1 7 0 6 10 
6 9 3 8 0 7 0 6 10 
6 8 3 7 1 6 0 5 10 
7 10 4 9 1 8 0 7 10 
7 10 4 9 1 8 0 7 10 
6 9 4 8 1 7 0 6 10 
6 9 2 8 1 7 0 6 10 
6 8 3 7 1 6 0 5 10 
7 10 4 9 1 8 0 7 10 
7 9 4 8 1 7 0 6 10 
7 11 4 10 1 9 0 8 10 
6 9 2 8 1 7 0 6 10 
6 9 3 8 1 7 0 6 10 
7 10 4 9 1 8 0 7 10 
5 8 3 7 1 6 0 5 10 
7 10 4 9 1 8 0 7 10 
7 10 3 9 1 8 0 7 10 
7 10 4 9 1 8 0 7 10 
7 10 4 9 1 8 0 7 10 
6 10 3 9 1 8 0 7 10 
5 8 1 7 0 6 0 5 10 
5 9 2 8 0 7 0 6 10 
7 11 4 10 1 9 0 8 10 
5 9 2 8 0 7 0 6 10 
6 9 3 8 1 7 0 6 10 
6 10 3 9 1 8 0 7 10 
7 10 3 9 1 8 0 7 10 
6 8 3 7 1 6 0 5 10 
5 10 2 9 1 8 0 7 10 
7 10 4 9 1 8 0 7 10 
6 9 2 8 1 7 0 6 10 
7 9 3 8 1 7 0 6 10 
4 7 2 6 1 5 0 4 10 
7 9 4 8 2 7 0 6 10 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 11 19 9 BLEU
10 10 9 9 8 8 7 7 10 
9 10 8 9 7 8 6 7 10 
8 10 7 9 6 8 5 7 10 
9 11 7 10 6 9 5 8 10 
9 10 8 9 7 8 6 7 10 
8 10 7 9 6 8 5 7 10 
9 10 7 9 5 8 3 7 10 
8 10 7 9 6 8 5 7 10 
8 10 6 9 4 8 3 7 10 
8 11 7 10 6 9 5 8 10 
9 10 8 9 7 8 6 7 10 
8 10 7 9 6 8 5 7 10 
9 10 8 9 7 8 6 7 10 
8 10 6 9 5 8 4 7 10 
8 10 7 9 6 8 5 7 10 
8 10 7 9 6 8 5 7 10 
10 12 8 11 6 10 4 9 10 
9 10 8 9 7 8 6 7 10 
8 10 7 9 6 8 5 7 10 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 12 14 9 BLEU
8 10 6 9 5 8 4 7 10 
8 12 5 11 3 10 1 9 10 
10 11 8 10 7 9 6 8 10 
8 11 6 10 5 9 4 8 10 
8 11 5 10 3 9 1 8 10 
8 11 6 10 5 9 4 8 10 
8 11 6 10 5 9 4 8 10 
8 11 6 10 5 9 4 8 10 
8 10 6 9 5 8 4 7 10 
8 12 5 11 3 10 1 9 10 
9 11 7 10 6 9 5 8 10 
8 10 6 9 5 8 4 7 10 
7 10 5 9 4 8 3 7 10 
8 10 6 9 5 8 4 7 10 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 13 18 9 BLEU
9 9 8 8 7 7 6 6 9 
8 9 7 8 6 7 5 6 9 
9 11 7 10 5 9 3 8 9 
8 9 7 8 6 7 5 6 9 
9 10 7 9 5 8 3 7 9 
8 8 7 7 6 6 5 5 9 
8 9 7 8 6 7 5 6 9 
6 11 5 10 4 9 3 8 9 
6 7 5 6 4 5 3 4 9 
8 11 6 10 4 9 3 8 9 
8 10 6 9 4 8 3 7 9 
7 9 5 8 4 7 3 6 9 
8 9 7 8 6 7 5 6 9 
9 10 8 9 7 8 6 7 9 
7 9 5 8 4 7 3 6 9 
9 11 7 10 5 9 3 8 9 
6 8 5 7 4 6 3 5 9 
9 11 8 10 6 9 4 8 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 14 23 9 BLEU
9 9 8 8 7 7 6 6 9 
8 9 7 8 6 7 5 6 9 
8 8 7 7 6 6 5 5 9 
7 9 5 8 4 7 3 6 9 
8 9 7 8 6 7 5 6 9 
9 11 7 10 5 9 3 8 9 
9 10 7 9 5 8 3 7 9 
8 9 7 8 6 7 5 6 9 
7 9 5 8 4 7 3 6 9 
8 11 6 10 4 9 3 8 9 
8 10 6 9 4 8 3 7 9 
8 9 6 8 4 7 3 6 9 
8 9 6 8 4 7 3 6 9 
7 12 5 11 4 10 3 9 9 
8 9 6 8 5 7 4 6 9 
9 9 5 8 4 7 3 6 9 
7 11 5 10 4 9 3 8 9 
8 11 6 10 4 9 3 8 9 
7 10 5 9 4 8 3 7 9 
7 10 5 9 4 8 3 7 9 
9 10 8 9 7 8 6 7 9 
8 10 6 9 4 8 3 7 9 
8 9 5 8 4 7 3 6 9 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 15 100 9 BLEU
4 4 3 3 2 2 1 1 5 
4 5 3 4 2 3 1 2 5 
3 4 2 3 1 2 0 1 5 
3 4 2 3 1 2 0 1 5 
3 4 2 3 1 2 0 1 5 
2 3 1 2 0 1 0 0 5 
3 4 2 3 1 2 0 1 5 
4 5 2 4 1 3 0 2 5 
3 4 1 3 0 2 0 1 5 
3 4 1 3 0 2 0 1 5 
3 4 2 3 1 2 0 1 5 
3 3 2 2 1 1 0 0 5 
4 5 2 4 0 3 0 2 5 
2 3 1 2 0 1 0 0 5 
3 4 1 3 0 2 0 1 5 
2 4 1 3 0 2 0 1 5 
3 4 1 3 0 2 0 1 5 
2 4 1 3 0 2 0 1 5 
2 4 0 3 0 2 0 1 5 
3 4 2 3 1 2 0 1 5 
3 4 1 3 0 2 0 1 5 
4 5 3 4 2 3 1 2 5 
4 4 1 3 0 2 0 1 5 
3 4 2 3 1 2 0 1 5 
3 5 2 4 1 3 0 2 5 
3 4 2 3 1 2 0 1 5 
3 5 2 4 1 3 0 2 5 
4 5 1 4 0 3 0 2 5 
2 4 1 3 0 2 0 1 5 
4 5 3 4 2 3 1 2 5 
3 4 1 3 0 2 0 1 5 
3 4 2 3 1 2 0 1 5 
2 4 1 3 0 2 0 1 5 
3 4 2 3 1 2 0 1 5 
3 5 2 4 1 3 0 2 5 
3 4 1 3 0 2 0 1 5 
5 5 4 4 3 3 2 2 5 
3 3 1 2 0 1 0 0 5 
3 4 1 3 0 2 0 1 5 
3 5 2 4 1 3 0 2 5 
3 4 1 3 0 2 0 1 5 
3 4 2 3 1 2 0 1 5 
3 5 2 4 1 3 0 2 5 
4 6 3 5 2 4 1 3 5 
1 3 0 2 0 1 0 0 5 
3 4 1 3 0 2 0 1 5 
2 4 0 3 0 2 0 1 5 
4 5 1 4 0 3 0 2 5 
3 3 1 2 0 1 0 0 5 
4 5 3 4 2 3 1 2 5 
2 5 1 4 0 3 0 2 5 
3 5 1 4 0 3 0 2 5 
2 4 1 3 0 2 0 1 5 
3 5 2 4 1 3 0 2 5 
4 5 2 4 1 3 0 2 5 
3 4 1 3 0 2 0 1 5 
3 5 2 4 1 3 0 2 5 
3 4 1 3 0 2 0 1 5 
0 3 0 2 0 1 0 0 5 
2 3 1 2 0 1 0 0 5 
2 4 1 3 0 2 0 1 5 
4 5 2 4 1 3 0 2 5 
3 4 1 3 0 2 0 1 5 
4 4 1 3 0 2 0 1 5 
4 5 1 4 0 3 0 2 5 
